,Basvuru Yili,Cinsiyet,Dogum Yeri,Ikametgah Sehri,Universite Adi,Universite Turu,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,Lise Sehir,Lise Turu,Lise Mezuniyet Notu,Baska Bir Kurumdan Burs Aliyor mu?,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Uye Oldugunuz Kulubun Ismi,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Spor Dalindaki Rolunuz Nedir?,Aktif olarak bir STK üyesi misiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Girisimcilikle Ilgili Deneyiminizi Aciklayabilir misiniz?,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?,yil,Yas
3069,2023,2,21,22.0,13,0,0.0,0,2,2,0.0,22,1,2,1,1.0,0,0,1.0,0,0,1,0,1,2,1,0.0,0,1,1,0.0,2003,21.0
3070,2023,2,26,78.0,183,0,0.0,0,3,3,0.0,20,1,5,1,4.0,1,1,4.0,1,1,1,0,1,3,1,0.0,1,1,1,0.0,2001,23.0
3071,2023,2,67,68.0,24,1,0.0,0,4,2,0.0,68,5,5,0,4.0,0,0,4.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,1999,25.0
3072,2023,2,20,78.0,183,0,0.0,0,2,2,0.0,21,1,5,0,0.0,0,0,0.0,0,0,0,0,1,1,1,0.0,0,1,1,0.0,2000,24.0
3073,2023,1,27,5.0,135,1,0.0,1,2,3,0.0,5,1,5,0,0.0,1,2,4.0,0,0,1,0,1,2,0,0.0,1,1,1,0.0,2002,22.0
3074,2023,1,70,78.0,176,0,0.0,0,3,3,0.0,71,1,5,0,4.0,0,0,4.0,1,1,1,0,0,0,1,0.0,1,1,1,0.0,2002,22.0
3075,2023,1,22,23.0,108,0,0.0,0,2,1,0.0,23,1,5,0,0.0,0,0,1.0,0,0,0,0,1,3,0,0.0,0,1,1,0.0,2003,21.0
3076,2023,2,77,78.0,144,0,0.0,0,2,3,0.0,78,1,5,0,1.0,0,0,4.0,1,2,0,0,1,3,0,0.0,0,1,1,0.0,2002,22.0
3077,2023,1,77,78.0,123,1,0.0,1,2,3,0.0,78,1,5,1,0.0,0,0,0.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
3078,2023,1,54,28.0,82,0,0.0,0,1,0,0.0,28,1,5,0,0.0,0,0,2.0,1,1,1,0,1,2,1,0.0,0,1,1,0.0,2000,24.0
3079,2023,2,22,23.0,108,0,0.0,0,3,3,0.0,23,1,5,0,0.0,0,0,2.0,0,0,1,0,1,2,1,0.0,1,1,1,0.0,2001,23.0
3080,2023,2,0,21.0,44,0,0.0,0,2,2,0.0,59,5,5,1,4.0,0,2,2.0,0,0,0,0,1,3,0,0.0,0,1,0,0.0,2001,23.0
3081,2023,1,77,80.0,152,0,0.0,0,1,0,0.0,80,1,2,1,4.0,1,1,0.0,1,3,1,0,0,0,1,0.0,1,1,1,0.0,2002,22.0
3082,2023,2,54,55.0,162,0,0.0,0,3,2,0.0,55,1,5,1,1.0,0,0,2.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
3083,2023,2,77,78.0,48,1,0.0,1,4,1,0.0,78,1,5,0,4.0,0,0,4.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
3084,2023,1,6,6.0,187,0,0.0,0,1,3,0.0,6,1,5,0,2.0,0,0,2.0,1,2,1,0,1,2,0,0.0,1,1,0,0.0,2003,21.0
3085,2023,1,17,18.0,110,0,0.0,0,1,2,0.0,18,1,5,1,2.0,0,0,0.0,0,0,0,0,0,1,0,0.0,0,1,1,0.0,2003,21.0
3086,2023,1,77,78.0,48,1,0.0,1,3,2,0.0,78,1,5,0,2.0,0,0,1.0,1,3,1,0,1,3,1,0.0,1,1,1,0.0,2001,23.0
3087,2023,2,2,78.0,183,0,0.0,0,4,2,0.0,2,1,5,0,2.0,0,0,0.0,1,1,1,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
3088,2023,2,70,78.0,38,1,0.0,1,2,3,0.0,71,5,5,1,1.0,0,0,4.0,1,1,1,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
3089,2023,1,78,78.0,41,0,0.0,0,3,2,0.0,79,1,5,0,0.0,0,0,0.0,1,2,0,0,1,2,1,0.0,1,1,1,0.0,2000,24.0
3090,2023,2,18,19.0,29,0,0.0,0,4,2,0.0,19,1,5,0,0.0,1,2,0.0,1,1,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
3091,2023,2,51,52.0,89,0,0.0,0,2,2,0.0,30,1,5,0,2.0,0,0,0.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
3092,2023,1,25,30.0,3,0,0.0,0,3,2,0.0,30,1,5,0,1.0,0,0,4.0,1,1,0,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
3093,2023,2,0,5.0,117,0,0.0,0,3,3,0.0,0,1,5,1,1.0,0,0,0.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
3094,2023,1,50,51.0,93,0,0.0,0,1,1,0.0,51,1,2,1,1.0,0,0,1.0,0,3,0,0,1,2,1,0.0,0,1,1,0.0,2003,21.0
3095,2023,2,77,13.0,187,0,0.0,0,5,3,0.0,13,1,5,1,1.0,0,0,4.0,1,1,0,0,0,0,1,0.0,1,1,1,0.0,2001,23.0
3096,2023,1,25,50.0,118,0,0.0,0,3,2,0.0,50,1,2,1,0.0,0,0,0.0,0,0,0,0,1,3,0,0.0,1,1,1,0.0,1999,25.0
3097,2023,1,0,0.0,163,0,0.0,0,4,1,0.0,0,1,2,0,0.0,0,0,4.0,0,0,0,0,1,1,1,0.0,1,1,1,0.0,2000,24.0
3098,2023,2,22,23.0,147,0,0.0,0,2,2,0.0,23,1,5,0,0.0,0,0,2.0,0,0,1,0,1,3,1,0.0,0,1,0,0.0,2001,23.0
3099,2023,2,51,78.0,187,0,0.0,0,3,3,0.0,78,1,5,0,1.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,2000,24.0
3100,2023,2,49,50.0,163,0,0.0,0,2,1,0.0,50,1,2,1,0.0,0,0,0.0,1,1,0,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
3101,2023,1,5,5.0,134,0,0.0,0,3,2,0.0,5,1,2,1,2.0,0,0,4.0,0,0,0,0,1,1,1,0.0,0,1,1,0.0,2002,22.0
3102,2023,2,44,45.0,76,1,0.0,1,2,3,0.0,45,1,5,0,2.0,0,0,1.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
3103,2023,2,72,73.0,134,0,0.0,0,3,2,0.0,73,1,5,1,1.0,0,0,1.0,1,3,0,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
3104,2023,2,77,78.0,120,0,0.0,0,1,0,0.0,78,5,5,0,1.0,0,0,0.0,1,1,1,0,1,3,0,0.0,1,1,1,0.0,2003,21.0
3105,2023,2,54,55.0,110,0,0.0,0,2,3,0.0,55,1,5,0,0.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,2001,23.0
3106,2023,2,77,78.0,92,1,0.0,0,2,1,0.0,78,5,5,0,0.0,1,2,4.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2004,20.0
3107,2023,2,22,23.0,108,0,0.0,0,2,2,0.0,23,1,2,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2001,23.0
3108,2023,2,33,34.0,2,0,0.0,0,4,2,0.0,34,1,5,1,1.0,0,0,2.0,0,0,1,0,1,2,1,0.0,1,1,1,0.0,2000,24.0
3109,2023,1,51,52.0,147,0,0.0,0,4,3,0.0,52,1,5,0,0.0,0,0,0.0,0,0,0,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
3110,2023,1,5,5.0,102,0,0.0,0,4,2,0.0,5,1,2,0,1.0,0,0,2.0,1,2,0,0,1,2,0,0.0,0,1,0,0.0,2001,23.0
3111,2023,2,5,5.0,111,0,0.0,0,2,3,0.0,45,1,5,0,4.0,0,0,4.0,1,1,1,0,1,3,1,0.0,0,1,1,0.0,2004,20.0
3112,2023,2,22,23.0,46,0,0.0,0,4,3,0.0,23,1,2,1,1.0,0,0,2.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
3113,2023,2,42,37.0,3,0,0.0,0,2,1,0.0,37,1,2,1,1.0,0,0,4.0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,2004,20.0
3114,2023,2,0,5.0,66,0,0.0,0,4,2,0.0,59,1,5,0,1.0,0,0,0.0,0,3,0,0,0,0,1,0.0,0,1,1,0.0,1999,25.0
3115,2023,2,77,78.0,49,0,0.0,0,3,1,0.0,78,5,5,0,0.0,0,0,0.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2001,23.0
3116,2023,1,50,11.0,111,0,0.0,0,4,3,0.0,51,1,5,1,0.0,1,2,2.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
3117,2023,1,14,34.0,25,0,0.0,0,3,3,0.0,34,1,5,0,0.0,0,0,4.0,0,0,1,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
3118,2023,2,6,6.0,25,0,0.0,0,3,2,0.0,6,1,5,1,1.0,1,2,1.0,0,0,0,0,1,4,0,0.0,0,1,0,0.0,2003,21.0
3119,2023,1,5,5.0,33,1,0.0,1,4,2,0.0,5,5,5,0,5.0,1,2,5.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
3120,2023,2,6,78.0,104,0,0.0,0,3,3,0.0,21,1,5,1,0.0,1,2,0.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
3121,2023,1,77,78.0,93,0,0.0,0,2,3,0.0,78,1,2,0,0.0,0,0,0.0,0,0,1,0,1,1,0,0.0,1,1,1,0.0,2002,22.0
3122,2023,2,49,50.0,111,0,0.0,0,2,2,0.0,50,1,5,0,2.0,0,0,1.0,1,3,0,0,1,2,1,0.0,1,1,1,0.0,2003,21.0
3123,2023,2,6,6.0,18,0,0.0,0,2,3,0.0,6,1,5,0,1.0,0,0,1.0,1,1,1,0,0,0,0,0.0,1,1,1,0.0,2002,22.0
3124,2023,2,34,79.0,47,0,0.0,0,3,3,0.0,35,1,5,1,1.0,0,0,1.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
3125,2023,2,23,24.0,49,0,0.0,0,1,2,0.0,24,1,2,1,0.0,0,0,1.0,1,3,0,0,1,3,1,0.0,0,1,0,0.0,2004,20.0
3126,2023,1,33,78.0,187,0,0.0,0,1,3,0.0,34,1,5,0,0.0,0,0,0.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
3127,2023,1,45,9.0,125,0,0.0,0,4,2,0.0,9,1,5,0,4.0,1,1,4.0,1,1,1,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
3128,2023,1,44,39.0,122,0,0.0,0,2,2,0.0,39,1,5,1,0.0,0,0,4.0,1,1,0,0,0,0,0,0.0,0,1,0,0.0,2004,20.0
3129,2023,1,44,45.0,129,0,0.0,0,1,3,0.0,45,1,2,0,0.0,0,0,4.0,1,2,1,0,1,3,1,0.0,0,1,0,0.0,2002,22.0
3130,2023,2,19,78.0,104,0,0.0,0,3,3,0.0,20,5,5,0,4.0,1,2,4.0,0,0,0,0,1,2,1,0.0,1,1,1,0.0,2000,24.0
3131,2023,2,7,78.0,177,1,0.0,0,3,2,0.0,78,5,5,0,1.0,0,0,1.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
3132,2023,2,5,5.0,161,1,0.0,1,3,3,0.0,5,1,5,1,1.0,0,0,4.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
3133,2023,2,72,73.0,150,0,0.0,0,0,0,0.0,73,1,2,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
3134,2023,2,4,62.0,40,0,0.0,0,2,3,0.0,4,1,5,1,1.0,0,0,0.0,1,3,1,0,1,2,1,0.0,0,1,1,0.0,2000,24.0
3135,2023,1,0,0.0,71,0,0.0,0,3,2,0.0,0,5,5,0,1.0,0,0,2.0,1,2,0,0,1,2,1,0.0,0,1,1,0.0,2001,23.0
3136,2023,1,77,6.0,188,0,0.0,0,2,3,0.0,6,1,5,0,0.0,0,0,4.0,1,1,1,0,0,0,0,0.0,0,1,0,0.0,2002,22.0
3137,2023,2,49,50.0,133,0,0.0,0,2,2,0.0,50,5,5,1,1.0,0,0,2.0,0,0,0,0,1,3,1,0.0,0,1,0,0.0,2002,22.0
3138,2023,1,20,78.0,151,0,0.0,0,4,1,0.0,21,1,5,1,0.0,0,0,4.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
3139,2023,2,77,78.0,187,0,0.0,0,2,2,0.0,78,5,5,0,4.0,1,2,4.0,1,3,0,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
3140,2023,1,46,78.0,113,1,0.0,0,0,1,0.0,47,1,5,0,0.0,1,3,4.0,1,1,0,0,1,2,0,0.0,0,1,1,0.0,2003,21.0
3141,2023,1,47,48.0,139,0,0.0,0,1,3,0.0,48,5,5,0,4.0,0,0,0.0,1,2,1,0,1,2,1,0.0,1,1,1,0.0,2002,22.0
3142,2023,2,28,29.0,93,0,0.0,0,2,1,0.0,29,1,5,0,1.0,1,2,1.0,1,2,1,0,1,2,1,0.0,0,1,1,0.0,2000,24.0
3143,2023,2,11,21.0,44,0,0.0,0,3,2,0.0,21,5,5,0,4.0,1,1,0.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
3144,2023,2,0,0.0,156,1,0.0,1,4,3,0.0,0,5,5,0,2.0,0,0,4.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
3145,2023,2,28,15.0,129,0,0.0,0,2,2,0.0,15,1,5,0,0.0,0,0,4.0,1,1,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
3146,2023,2,36,0.0,183,0,0.0,0,1,0,0.0,0,1,5,0,0.0,1,1,4.0,1,1,1,0,0,0,1,0.0,1,1,1,0.0,2004,20.0
3147,2023,2,76,78.0,189,1,0.0,1,2,2,0.0,77,1,5,1,1.0,0,0,4.0,1,1,1,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
3148,2023,1,33,43.0,115,0,0.0,0,1,1,0.0,34,1,2,0,4.0,0,0,4.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
3149,2023,1,51,52.0,65,0,0.0,0,3,2,0.0,52,1,5,0,1.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
3150,2023,2,22,23.0,46,0,0.0,0,4,3,0.0,23,1,2,0,1.0,0,0,0.0,1,1,0,0,1,3,1,0.0,1,1,1,0.0,1999,25.0
3151,2023,2,36,37.0,3,0,0.0,0,4,3,0.0,37,1,5,0,0.0,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
3152,2023,2,5,5.0,161,1,0.0,1,1,0,0.0,5,1,5,1,0.0,1,1,4.0,1,2,1,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
3153,2023,2,14,78.0,173,1,0.0,1,4,2,0.0,14,1,5,0,1.0,0,0,0.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,1998,26.0
3154,2023,2,38,9.0,25,0,0.0,0,4,2,0.0,39,1,5,0,2.0,0,0,2.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
3155,2023,2,6,5.0,18,0,0.0,0,3,2,0.0,5,1,5,1,4.0,0,0,0.0,1,1,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
3156,2023,1,9,78.0,151,0,0.0,0,4,2,0.0,9,1,5,0,4.0,1,1,4.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
3157,2023,2,61,5.0,33,1,0.0,1,3,2,0.0,62,1,5,1,2.0,0,0,0.0,0,0,1,0,0,0,0,0.0,1,1,1,0.0,2002,22.0
3158,2023,2,5,5.0,161,1,0.0,0,2,1,0.0,5,5,5,0,4.0,1,1,4.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
3159,2023,2,44,45.0,76,1,0.0,1,2,2,0.0,45,5,5,0,4.0,0,0,4.0,1,2,1,0,1,2,1,0.0,1,1,1,0.0,2003,21.0
3160,2023,1,41,42.0,157,0,0.0,0,2,2,0.0,42,1,5,0,1.0,0,0,1.0,1,2,0,0,1,2,0,0.0,0,1,1,0.0,1999,25.0
3161,2023,1,11,78.0,41,0,0.0,0,3,3,0.0,21,1,5,0,4.0,0,0,4.0,0,0,1,0,1,2,1,0.0,1,1,1,0.0,2001,23.0
3162,2023,2,21,35.0,134,0,0.0,0,4,3,0.0,22,1,5,0,0.0,1,1,1.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
3163,2023,2,77,78.0,95,0,0.0,0,2,2,0.0,78,1,5,0,4.0,1,1,1.0,1,3,0,0,0,0,1,0.0,0,1,1,0.0,2004,20.0
3164,2023,2,44,45.0,111,0,0.0,0,4,3,0.0,45,1,5,0,1.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
3165,2023,2,0,21.0,44,0,0.0,0,5,3,0.0,0,1,5,0,1.0,0,0,2.0,1,2,1,0,0,0,1,0.0,1,1,0,0.0,1999,25.0
3166,2023,2,64,5.0,145,1,0.0,0,4,3,0.0,5,5,5,0,4.0,0,0,4.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,1999,25.0
3167,2023,1,8,78.0,27,1,0.0,1,4,3,0.0,78,1,5,1,4.0,0,0,4.0,1,1,1,0,1,1,1,0.0,1,1,1,0.0,2000,24.0
3168,2023,2,77,78.0,187,0,0.0,0,4,3,0.0,78,5,5,0,4.0,0,0,4.0,1,1,1,0,1,3,1,0.0,1,1,1,0.0,2000,24.0
3169,2023,2,49,50.0,58,0,0.0,0,2,1,0.0,50,1,5,1,1.0,0,0,1.0,0,0,0,0,0,0,0,0.0,1,1,1,0.0,2003,21.0
3170,2023,2,16,78.0,47,0,0.0,0,2,3,0.0,78,1,5,0,1.0,0,0,2.0,1,2,1,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
3171,2023,1,33,53.0,105,0,0.0,0,1,0,0.0,34,1,5,1,1.0,0,0,1.0,1,1,0,0,1,3,0,0.0,0,1,1,0.0,2004,20.0
3172,2023,1,72,78.0,188,0,0.0,0,4,1,0.0,73,1,5,1,1.0,0,0,1.0,1,1,1,0,1,1,1,0.0,1,1,1,0.0,1999,25.0
3173,2023,2,77,78.0,189,1,0.0,1,2,2,0.0,78,1,5,0,4.0,0,0,2.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
3174,2023,1,49,58.0,115,0,0.0,0,1,1,0.0,58,1,5,0,1.0,0,0,4.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,1999,25.0
3175,2023,1,21,78.0,75,1,0.0,1,1,2,0.0,22,1,5,1,4.0,1,2,4.0,0,0,1,0,1,3,0,0.0,0,1,1,0.0,2002,22.0
3176,2023,1,78,79.0,191,0,0.0,0,3,1,0.0,79,1,5,1,0.0,0,0,1.0,1,3,1,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
3177,2023,2,33,34.0,105,0,0.0,0,1,2,0.0,34,1,5,0,1.0,0,0,1.0,1,2,0,0,0,0,0,0.0,0,1,0,0.0,2000,24.0
3178,2023,1,29,30.0,61,0,0.0,0,2,3,0.0,30,1,5,1,1.0,0,0,1.0,0,0,0,0,1,2,1,0.0,0,1,0,0.0,2003,21.0
3179,2023,2,33,45.0,71,0,0.0,0,3,2,0.0,34,1,5,0,4.0,0,0,4.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2001,23.0
3180,2023,1,36,60.0,122,0,0.0,0,4,2,0.0,76,1,5,0,0.0,0,0,1.0,1,1,0,0,1,2,1,0.0,0,1,1,0.0,1999,25.0
3181,2023,2,33,34.0,47,0,0.0,0,2,1,0.0,34,1,5,0,0.0,0,0,1.0,0,0,0,0,1,3,0,0.0,0,1,0,0.0,2004,20.0
3182,2023,2,27,28.0,22,0,0.0,0,2,1,0.0,28,1,2,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,2003,21.0
3183,2023,2,9,79.0,47,0,0.0,0,4,3,0.0,9,1,5,1,0.0,0,0,0.0,0,0,1,0,1,2,1,0.0,1,1,1,0.0,2000,24.0
3184,2023,1,77,66.0,151,0,0.0,0,2,3,0.0,78,1,5,0,0.0,0,0,0.0,1,2,0,0,1,3,0,0.0,0,1,1,0.0,2002,22.0
3185,2023,2,79,80.0,71,0,0.0,0,1,2,0.0,80,1,5,1,0.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
3186,2023,2,44,45.0,111,0,0.0,0,4,3,0.0,45,1,5,1,2.0,1,1,4.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
3187,2023,2,6,78.0,2,1,0.0,1,4,3,0.0,78,5,5,0,0.0,0,0,4.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2000,24.0
3188,2023,2,77,78.0,176,0,0.0,0,3,3,0.0,78,1,5,1,0.0,0,0,2.0,1,3,0,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
3189,2023,1,20,51.0,49,0,0.0,0,2,3,0.0,51,1,5,0,4.0,1,1,4.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
3190,2023,2,77,78.0,175,1,0.0,1,1,2,0.0,78,1,5,0,0.0,0,0,0.0,1,1,1,0,1,3,0,0.0,0,1,1,0.0,2003,21.0
3191,2023,1,5,5.0,161,1,0.0,1,3,3,0.0,5,1,5,1,4.0,0,0,4.0,1,2,1,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
3192,2023,2,14,78.0,115,0,0.0,0,2,2,0.0,78,1,5,0,2.0,0,0,0.0,1,3,0,0,0,0,0,0.0,0,1,0,0.0,2002,22.0
3193,2023,1,32,45.0,91,0,0.0,0,4,2,0.0,33,1,5,0,1.0,0,0,2.0,0,0,0,0,1,3,0,0.0,0,1,1,0.0,2002,22.0
3194,2023,2,24,25.0,139,0,0.0,0,3,3,0.0,25,1,5,0,1.0,1,3,1.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
3195,2023,1,36,37.0,133,0,0.0,0,2,3,0.0,65,1,5,0,0.0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
3196,2023,1,44,45.0,73,0,0.0,0,4,1,0.0,5,1,5,0,0.0,0,0,2.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
3197,2023,2,47,5.0,66,0,0.0,0,5,2,0.0,48,1,5,0,2.0,0,0,0.0,1,2,0,0,1,2,1,0.0,1,1,1,0.0,1999,25.0
3198,2023,2,40,78.0,151,0,0.0,0,1,0,0.0,41,1,5,1,4.0,0,0,4.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2004,20.0
3199,2023,2,6,56.0,81,1,0.0,1,2,2,0.0,6,1,2,0,0.0,1,2,0.0,1,2,0,0,1,2,1,0.0,1,1,1,0.0,2000,24.0
3200,2023,1,77,44.0,82,0,0.0,0,2,3,0.0,44,1,2,0,1.0,0,0,1.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
3201,2023,2,77,13.0,130,0,0.0,0,4,2,0.0,13,1,5,1,0.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,2002,22.0
3202,2023,1,68,79.0,47,0,0.0,0,4,1,0.0,69,1,5,0,4.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2000,24.0
3203,2023,2,51,52.0,108,0,0.0,0,2,1,0.0,13,1,2,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,1999,25.0
3204,2023,2,77,78.0,41,0,0.0,0,2,3,0.0,5,5,5,1,4.0,0,0,4.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
3205,2023,2,77,78.0,41,0,0.0,0,4,1,0.0,78,1,5,0,2.0,0,0,0.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
3206,2023,2,43,78.0,169,1,0.0,1,3,1,0.0,44,5,5,0,4.0,0,0,0.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2000,24.0
3207,2023,2,5,78.0,189,1,0.0,1,2,3,0.0,5,1,5,0,0.0,0,0,0.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,1999,25.0
3208,2023,2,22,0.0,157,0,0.0,0,2,2,0.0,23,1,5,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
3209,2023,1,70,78.0,184,1,0.0,1,1,0,0.0,78,5,5,0,2.0,0,0,2.0,1,2,0,0,0,0,0,0.0,1,1,1,0.0,2002,22.0
3210,2023,1,29,30.0,111,0,0.0,0,2,1,0.0,30,1,5,1,1.0,0,0,0.0,0,0,0,0,1,3,0,0.0,0,1,1,0.0,2001,23.0
3211,2023,1,77,78.0,109,0,0.0,0,4,3,0.0,78,1,5,0,2.0,1,2,2.0,1,2,1,0,1,3,0,0.0,0,1,1,0.0,2002,22.0
3212,2023,2,0,78.0,187,0,0.0,0,4,2,0.0,0,1,5,1,0.0,0,0,0.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
3213,2023,1,33,34.0,47,0,0.0,0,0,0,0.0,34,5,5,1,1.0,0,0,1.0,0,0,1,0,0,0,1,0.0,1,1,0,0.0,2004,20.0
3214,2023,2,6,6.0,19,1,0.0,1,3,3,0.0,6,5,5,0,1.0,0,0,1.0,1,3,0,0,1,2,1,0.0,0,1,1,0.0,2001,23.0
3215,2023,2,78,78.0,41,0,0.0,0,1,0,0.0,51,1,5,1,4.0,1,1,4.0,1,1,1,0,1,3,1,0.0,0,1,1,0.0,2004,20.0
3216,2023,2,5,78.0,41,0,0.0,0,4,3,0.0,5,5,5,0,4.0,0,0,4.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,1999,25.0
3217,2023,1,33,34.0,115,0,0.0,0,2,1,0.0,34,1,5,0,2.0,0,0,4.0,1,3,0,0,0,0,0,0.0,0,1,0,0.0,2002,22.0
3218,2023,2,0,0.0,7,0,0.0,0,2,2,0.0,0,1,5,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2001,23.0
3219,2023,1,77,25.0,142,0,0.0,0,4,3,0.0,78,1,5,0,4.0,1,1,4.0,0,0,0,0,1,2,1,0.0,0,1,1,0.0,1999,25.0
3220,2023,1,60,61.0,124,0,0.0,0,2,1,0.0,61,1,5,1,0.0,0,0,0.0,0,0,1,0,1,2,1,0.0,0,1,0,0.0,2003,21.0
3221,2023,2,0,79.0,50,0,0.0,0,3,2,0.0,0,5,5,0,0.0,0,0,0.0,1,3,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
3222,2023,1,77,78.0,168,1,0.0,1,4,1,0.0,13,5,5,0,0.0,0,0,4.0,1,1,0,0,0,0,0,0.0,1,1,1,0.0,1998,26.0
3223,2023,2,22,23.0,111,0,0.0,0,2,2,0.0,23,1,5,1,0.0,0,0,1.0,0,0,1,0,1,1,1,0.0,0,1,1,0.0,2005,19.0
